write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.3000,16.0000,128.0000,0.4751,0.8890,0.0000,0.0000,52982.0000
0.3000,16.0000,256.0000,0.6173,0.9422,0.0000,0.0000,55196.0000
0.3000,16.0000,512.0000,0.5861,0.9298,0.0000,0.0000,54156.0000
0.3000,16.0000,1024.0000,0.7050,0.9811,0.0000,0.0000,56297.0000
0.3000,16.0000,2048.0000,0.6731,1.0027,0.0000,0.0000,55625.0000
0.3000,16.0000,4096.0000,0.8219,1.0284,0.0000,0.0000,57628.0000
0.3000,32.0000,32.0000,0.4168,0.8515,0.0000,0.0000,52339.0000
0.3000,32.0000,64.0000,0.6015,0.9308,0.0000,0.0000,54674.0000
0.3000,32.0000,128.0000,0.5123,0.9015,0.0000,0.0000,53458.0000
0.3000,32.0000,256.0000,0.5380,0.9180,0.0000,0.0000,53914.0000
0.3000,32.0000,512.0000,0.5500,0.9224,0.0000,0.0000,53728.0000
0.3000,32.0000,1024.0000,0.6259,0.9454,0.0000,0.0000,54651.0000
0.3000,32.0000,2048.0000,0.7445,1.0006,0.0000,0.0000,56967.0000
0.3000,32.0000,4096.0000,0.8763,1.0389,0.0000,0.0000,59446.0000
0.5000,2.0000,32.0000,0.6206,0.9443,0.0000,0.0000,56075.0000
0.5000,2.0000,64.0000,0.5271,0.8902,0.0000,0.0000,54073.0000
0.5000,2.0000,128.0000,0.5753,0.8925,0.0000,0.0000,54395.0000
0.5000,2.0000,256.0000,0.5705,0.9099,0.0000,0.0000,54337.0000
0.5000,2.0000,512.0000,0.7092,0.9498,0.0000,0.0000,56774.0000
0.5000,2.0000,1024.0000,0.6394,0.9416,0.0000,0.0000,55424.0000
0.5000,2.0000,2048.0000,0.7913,1.0166,0.0000,0.0000,58225.0000
0.5000,2.0000,4096.0000,0.8796,1.0425,0.0000,0.0000,59020.0000
0.5000,4.0000,32.0000,0.5072,0.8373,0.0000,0.0000,53850.0000
0.5000,4.0000,64.0000,0.6209,0.9065,0.0000,0.0000,56029.0000
0.5000,4.0000,128.0000,0.6157,0.9003,0.0000,0.0000,54799.0000
0.5000,4.0000,256.0000,0.6479,0.9154,0.0000,0.0000,55693.0000
0.5000,4.0000,512.0000,0.6076,0.9025,0.0000,0.0000,54822.0000
