write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.3000,1.0000,4.0000,1.0405,0.8117,1.0000,0.0000,138322.0000
0.3000,1.0000,8.0000,1.0351,0.8225,1.0000,0.0000,137761.0000
0.3000,1.0000,16.0000,1.0380,0.8058,1.0000,0.0000,137318.0000
0.3000,1.0000,32.0000,1.0377,0.7971,1.0000,0.0000,137743.0000
0.3000,1.0000,64.0000,1.0394,0.8105,1.0000,0.0000,137025.0000
0.3000,1.0000,128.0000,1.0360,0.8524,1.0000,0.0000,138816.0000
0.3000,1.0000,256.0000,1.0374,0.8548,1.0000,0.0000,137847.0000
0.3000,1.0000,512.0000,1.0360,0.8622,1.0000,0.0000,138844.0000
0.3000,1.0000,1024.0000,1.0407,0.8886,1.0000,0.0000,140022.0000
0.3000,1.0000,2048.0000,1.0538,0.9751,1.0000,0.0000,144742.0000
0.3000,1.0000,4096.0000,1.0645,1.0071,1.0000,0.0000,147388.0000
0.3000,2.0000,4.0000,1.0355,0.8334,1.0000,0.0000,138173.0000
0.3000,2.0000,8.0000,1.0408,0.8582,1.0000,0.0000,138718.0000
0.3000,2.0000,16.0000,1.0366,0.8379,1.0000,0.0000,137733.0000
0.3000,2.0000,32.0000,1.0429,0.8691,1.0000,0.0000,141004.0000
0.3000,2.0000,64.0000,1.0381,0.8623,1.0000,0.0000,138688.0000
0.3000,2.0000,128.0000,1.0513,0.9581,1.0000,0.0000,145094.0000
0.3000,2.0000,256.0000,1.0426,0.9240,1.0000,0.0000,141372.0000
0.3000,2.0000,512.0000,1.0515,0.9406,1.0000,0.0000,143686.0000
0.3000,2.0000,1024.0000,1.0522,0.9731,1.0000,0.0000,145817.0000
0.3000,2.0000,2048.0000,1.0530,0.9953,1.0000,0.0000,145830.0000
0.3000,2.0000,4096.0000,1.0635,1.0144,1.0000,0.0000,147984.0000
0.3000,4.0000,4.0000,1.0487,0.7572,1.0000,0.0000,137388.0000
0.3000,4.0000,8.0000,1.0346,0.7078,1.0000,0.0000,134287.0000
0.3000,4.0000,16.0000,1.0307,0.6532,1.0000,0.0000,132300.0000
0.3000,4.0000,32.0000,1.0372,0.7134,1.0000,0.0000,136225.0000
0.3000,4.0000,64.0000,1.0327,0.7083,1.0000,0.0000,133768.0000
0.3000,4.0000,128.0000,1.0406,0.8219,1.0000,0.0000,138557.0000
0.3000,4.0000,256.0000,1.0394,0.8757,1.0000,0.0000,139674.0000
0.3000,4.0000,512.0000,1.0430,0.8582,1.0000,0.0000,139781.0000
0.3000,4.0000,1024.0000,1.0443,0.8881,1.0000,0.0000,141066.0000
0.3000,4.0000,2048.0000,1.0577,0.9767,1.0000,0.0000,145337.0000
0.3000,4.0000,4096.0000,1.0681,1.0278,1.0000,0.0000,150984.0000
0.3000,8.0000,4.0000,1.0484,0.9385,1.0000,0.0000,143925.0000
0.3000,8.0000,8.0000,1.0479,0.9633,1.0000,0.0000,145264.0000
0.3000,8.0000,16.0000,1.0456,0.9424,1.0000,0.0000,143578.0000
0.3000,8.0000,32.0000,1.0804,1.0074,1.0000,0.0000,152424.0000
0.3000,8.0000,64.0000,1.0564,0.9987,1.0000,0.0000,148796.0000
0.3000,8.0000,128.0000,1.0614,0.9886,1.0000,0.0000,149073.0000
0.3000,8.0000,256.0000,1.0446,0.9756,1.0000,0.0000,144604.0000
0.3000,8.0000,512.0000,1.0542,0.9943,1.0000,0.0000,148492.0000
0.3000,8.0000,1024.0000,1.0438,0.9498,1.0000,0.0000,143090.0000
0.3000,8.0000,2048.0000,1.0612,0.9892,1.0000,0.0000,147320.0000
0.3000,8.0000,4096.0000,1.0711,1.0280,1.0000,0.0000,150551.0000
0.3000,16.0000,4.0000,1.0440,0.8974,1.0000,0.0000,141828.0000
0.3000,16.0000,8.0000,1.0417,0.9067,1.0000,0.0000,141227.0000
0.3000,16.0000,16.0000,1.0537,0.8815,1.0000,0.0000,141911.0000
0.3000,16.0000,32.0000,1.0383,0.8518,1.0000,0.0000,139262.0000
0.3000,16.0000,64.0000,1.0414,0.8862,1.0000,0.0000,140383.0000
0.3000,16.0000,128.0000,1.0405,0.8863,1.0000,0.0000,139820.0000
0.3000,16.0000,256.0000,1.0464,0.9636,1.0000,0.0000,143404.0000
0.3000,16.0000,512.0000,1.0570,1.0089,1.0000,0.0000,149751.0000
0.3000,16.0000,1024.0000,1.0539,1.0076,1.0000,0.0000,149278.0000
0.3000,16.0000,2048.0000,1.1003,1.0364,1.0000,0.0000,158059.0000
0.3000,16.0000,4096.0000,1.0652,1.0272,1.0000,0.0000,148642.0000
0.3000,32.0000,4.0000,1.0550,0.9059,1.0000,0.0000,144619.0000
0.3000,32.0000,8.0000,1.0325,0.8536,1.0000,0.0000,138254.0000
0.3000,32.0000,16.0000,1.0419,0.8379,1.0000,0.0000,140250.0000
0.3000,32.0000,32.0000,1.0354,0.6651,1.0000,0.0000,132888.0000
0.3000,32.0000,64.0000,1.0335,0.7040,1.0000,0.0000,134505.0000
0.3000,32.0000,128.0000,1.0325,0.7514,1.0000,0.0000,134847.0000
0.3000,32.0000,256.0000,1.0329,0.7273,1.0000,0.0000,133522.0000
0.3000,32.0000,512.0000,1.0464,0.8291,1.0000,0.0000,139371.0000
0.3000,32.0000,1024.0000,1.0464,0.9267,1.0000,0.0000,141882.0000
