write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.3000,1.0000,16.0000,0.3728,0.8271,0.0000,0.0000,103590.0000
0.3000,1.0000,32.0000,0.5139,0.9108,0.0000,0.0000,106736.0000
0.3000,1.0000,64.0000,0.3796,0.8232,0.0000,0.0000,103815.0000
0.3000,1.0000,128.0000,0.3893,0.8323,0.0000,0.0000,103664.0000
0.3000,1.0000,256.0000,0.5240,0.9259,0.0000,0.0000,107344.0000
0.3000,2.0000,8.0000,0.3404,0.7752,0.0000,0.0000,102695.0000
0.3000,2.0000,16.0000,0.3614,0.7909,0.0000,0.0000,103050.0000
0.3000,2.0000,32.0000,0.4730,0.8552,0.0000,0.0000,105911.0000
0.3000,2.0000,64.0000,0.3571,0.7793,0.0000,0.0000,103202.0000
0.3000,2.0000,128.0000,0.4474,0.8420,0.0000,0.0000,104875.0000
0.3000,2.0000,256.0000,0.5971,0.9190,0.0000,0.0000,108628.0000
0.3000,4.0000,8.0000,0.3126,0.7613,0.0000,0.0000,102236.0000
0.3000,4.0000,16.0000,0.3498,0.7735,0.0000,0.0000,103103.0000
0.3000,4.0000,32.0000,0.4677,0.8307,0.0000,0.0000,105861.0000
0.3000,4.0000,64.0000,0.3318,0.7606,0.0000,0.0000,102729.0000
0.3000,4.0000,128.0000,0.4366,0.8312,0.0000,0.0000,104617.0000
0.3000,4.0000,256.0000,0.5423,0.8872,0.0000,0.0000,107495.0000
0.3000,8.0000,8.0000,0.3397,0.7910,0.0000,0.0000,102841.0000
0.3000,8.0000,16.0000,0.3862,0.8036,0.0000,0.0000,103656.0000
0.3000,8.0000,32.0000,0.4958,0.8480,0.0000,0.0000,106124.0000
0.3000,8.0000,64.0000,0.3389,0.7781,0.0000,0.0000,102691.0000
0.3000,8.0000,128.0000,0.4523,0.8528,0.0000,0.0000,104714.0000
0.3000,8.0000,256.0000,0.5951,0.9167,0.0000,0.0000,108274.0000
0.3000,16.0000,8.0000,0.3780,0.8210,0.0000,0.0000,103497.0000
0.3000,16.0000,16.0000,0.4649,0.8682,0.0000,0.0000,105361.0000
0.3000,16.0000,32.0000,0.5536,0.8829,0.0000,0.0000,107485.0000
0.3000,16.0000,64.0000,0.4442,0.8698,0.0000,0.0000,104791.0000
0.3000,16.0000,128.0000,0.5638,0.9123,0.0000,0.0000,107296.0000
0.3000,16.0000,256.0000,0.5689,0.9062,0.0000,0.0000,108493.0000
0.3000,32.0000,8.0000,0.3813,0.8432,0.0000,0.0000,103763.0000
0.3000,32.0000,16.0000,0.4508,0.8418,0.0000,0.0000,105234.0000
0.3000,32.0000,32.0000,0.4230,0.8166,0.0000,0.0000,105396.0000
0.3000,32.0000,64.0000,0.3597,0.7974,0.0000,0.0000,103022.0000
0.3000,32.0000,128.0000,0.4740,0.8455,0.0000,0.0000,105641.0000
0.3000,32.0000,256.0000,0.4813,0.8626,0.0000,0.0000,106486.0000
0.5000,1.0000,8.0000,0.3872,0.7855,0.0000,0.0000,104393.0000
0.5000,1.0000,16.0000,0.4799,0.8328,0.0000,0.0000,106712.0000
0.5000,1.0000,32.0000,0.5285,0.8520,0.0000,0.0000,107512.0000
0.5000,1.0000,64.0000,0.4941,0.8526,0.0000,0.0000,106417.0000
0.5000,1.0000,128.0000,0.5582,0.8835,0.0000,0.0000,108016.0000
0.5000,1.0000,256.0000,0.6186,0.9168,0.0000,0.0000,109827.0000
0.5000,2.0000,8.0000,0.5569,0.8544,0.0000,0.0000,107456.0000
0.5000,2.0000,16.0000,0.6032,0.8769,0.0000,0.0000,108697.0000
0.5000,2.0000,32.0000,0.5632,0.8420,0.0000,0.0000,107905.0000
0.5000,2.0000,64.0000,0.5643,0.8529,0.0000,0.0000,107623.0000
0.5000,2.0000,128.0000,0.6413,0.8779,0.0000,0.0000,109750.0000
0.5000,2.0000,256.0000,0.4854,0.7553,0.0000,0.0000,106176.0000
0.5000,4.0000,8.0000,0.4265,0.7253,0.0000,0.0000,105340.0000
