write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.3000,8.0000,4096.0000,1188.2542,1316.6338,915.0000,1008.0000,12366743.0000
0.3000,16.0000,32.0000,1117.7696,1215.4466,867.5000,927.0000,11549761.0000
0.3000,16.0000,64.0000,1102.7874,1195.3575,848.5000,913.5000,11366512.0000
0.3000,16.0000,128.0000,1151.8618,1276.4503,855.0000,886.0000,11963927.0000
0.3000,16.0000,256.0000,1093.1132,1185.3230,870.0000,938.0000,11281287.0000
0.3000,16.0000,512.0000,1182.0433,1250.5889,887.0000,966.5000,12108905.0000
0.3000,16.0000,1024.0000,1119.8871,1204.1039,882.0000,945.5000,11533721.0000
0.3000,16.0000,2048.0000,1120.5392,1229.4783,878.5000,958.0000,11607789.0000
0.3000,16.0000,4096.0000,1163.5484,1287.7429,916.0000,988.0000,12088311.0000
0.3000,32.0000,32.0000,1095.0204,1195.2668,845.0000,919.5000,11333225.0000
0.3000,32.0000,64.0000,1198.2331,1297.6350,877.0000,963.5000,12355539.0000
0.3000,32.0000,128.0000,1106.8009,1216.1246,862.0000,912.5000,11476511.0000
0.3000,32.0000,256.0000,1158.1850,1260.6041,871.0000,950.5000,11969862.0000
0.3000,32.0000,512.0000,1133.5534,1242.5143,869.0000,925.5000,11738729.0000
0.3000,32.0000,1024.0000,1134.0143,1214.3223,893.0000,947.0000,11653059.0000
0.3000,32.0000,2048.0000,1157.3735,1267.8745,905.0000,972.0000,11989788.0000
0.3000,32.0000,4096.0000,1198.5134,1310.8396,925.5000,1014.0000,12418801.0000
0.5000,2.0000,32.0000,1133.0974,1202.2005,886.5000,922.5000,11777950.0000
0.5000,2.0000,64.0000,1113.8591,1177.0366,863.5000,912.5000,11534933.0000
0.5000,2.0000,128.0000,1100.3786,1181.9314,861.0000,921.0000,11494601.0000
0.5000,2.0000,256.0000,1182.6218,1273.8193,886.5000,927.0000,12363006.0000
0.5000,2.0000,512.0000,1125.5492,1187.0774,881.0000,917.5000,11635541.0000
0.5000,2.0000,1024.0000,1122.1293,1198.0883,870.5000,911.0000,11673482.0000
0.5000,2.0000,2048.0000,1111.5797,1187.7452,875.5000,912.0000,11575056.0000
0.5000,2.0000,4096.0000,1220.8694,1320.6320,932.0000,961.5000,12789566.0000
0.5000,4.0000,32.0000,1182.6606,1288.8231,881.0000,915.5000,12434025.0000
0.5000,4.0000,64.0000,1115.1632,1164.0202,865.5000,897.5000,11479625.0000
0.5000,4.0000,128.0000,1083.6611,1147.6348,844.0000,878.5000,11232892.0000
0.5000,4.0000,256.0000,1095.7741,1155.4916,865.0000,888.0000,11325313.0000
0.5000,4.0000,512.0000,1211.1073,1276.9129,901.0000,940.5000,12513201.0000
0.5000,4.0000,1024.0000,1163.4564,1221.4018,890.0000,908.0000,12004787.0000
0.5000,4.0000,2048.0000,1202.3177,1277.9761,906.0000,953.0000,12506034.0000
0.5000,4.0000,4096.0000,1200.7558,1297.9672,916.0000,961.5000,12576342.0000
0.5000,8.0000,32.0000,1075.1002,1132.3911,858.5000,879.0000,11100551.0000
0.5000,8.0000,64.0000,1117.7827,1182.8397,867.5000,933.5000,11601467.0000
0.5000,8.0000,128.0000,1149.6067,1212.8731,889.0000,944.5000,11896308.0000
0.5000,8.0000,256.0000,1241.3996,1320.6452,896.0000,938.5000,12889452.0000
0.5000,8.0000,512.0000,1123.5858,1188.1377,876.0000,915.5000,11636369.0000
0.5000,8.0000,1024.0000,1192.5249,1265.4279,882.5000,928.0000,12375097.0000
0.5000,8.0000,2048.0000,1179.5099,1258.7499,871.0000,950.0000,12275721.0000
0.5000,8.0000,4096.0000,1203.6856,1286.1161,933.0000,981.5000,12547508.0000
0.5000,16.0000,32.0000,1151.0629,1234.4788,860.5000,938.0000,12029797.0000
0.5000,16.0000,64.0000,1128.0965,1185.5926,864.5000,910.5000,11642490.0000
0.5000,16.0000,128.0000,1146.9501,1217.8390,870.5000,914.0000,11909802.0000
0.5000,16.0000,256.0000,1108.6342,1177.3274,847.5000,930.0000,11498120.0000
0.5000,16.0000,512.0000,1195.1475,1264.6196,884.0000,930.5000,12371623.0000
0.5000,16.0000,1024.0000,1187.6877,1227.9514,883.0000,931.5000,12152964.0000
0.5000,16.0000,2048.0000,1146.4777,1202.2265,898.0000,951.0000,11825777.0000
0.5000,16.0000,4096.0000,1192.1165,1277.8658,930.0000,988.5000,12440608.0000
0.5000,32.0000,32.0000,1072.9236,1142.4485,855.0000,899.5000,11144930.0000
0.5000,32.0000,64.0000,1113.9500,1205.8793,862.5000,912.5000,11664917.0000
0.5000,32.0000,128.0000,1135.5422,1211.3018,862.0000,897.0000,11793809.0000
0.5000,32.0000,256.0000,1085.3124,1169.6199,869.0000,900.0000,11337646.0000
0.5000,32.0000,512.0000,1125.3255,1186.0982,861.5000,908.5000,11626304.0000
0.5000,32.0000,1024.0000,1183.9300,1256.9150,883.5000,913.5000,12277804.0000
0.5000,32.0000,2048.0000,1212.3544,1298.5725,928.0000,996.0000,12645254.0000
0.5000,32.0000,4096.0000,1253.6220,1331.9790,938.5000,996.5000,13031926.0000
0.7000,2.0000,32.0000,1122.3874,1171.4516,836.5000,888.0000,11657534.0000
0.7000,2.0000,64.0000,1140.0892,1183.2503,871.0000,900.5000,11789124.0000
0.7000,2.0000,128.0000,1157.7721,1147.6935,877.0000,901.0000,11589330.0000
0.7000,2.0000,256.0000,1133.4024,1167.1630,894.5000,915.5000,11657264.0000
0.7000,2.0000,512.0000,1208.9492,1218.4555,898.0000,929.0000,12249527.0000
0.7000,2.0000,1024.0000,1277.4344,1339.5155,907.5000,949.5000,13295185.0000
0.7000,2.0000,2048.0000,1201.2220,1259.7298,936.5000,958.5000,12515817.0000
0.7000,2.0000,4096.0000,1280.7260,1332.0923,954.0000,965.0000,13264279.0000
0.7000,4.0000,32.0000,1122.6615,1167.2105,866.0000,896.0000,11623646.0000
0.7000,4.0000,64.0000,1133.7949,1183.4712,864.0000,899.5000,11770369.0000
0.7000,4.0000,128.0000,1159.3669,1199.8871,900.5000,913.5000,11956721.0000
0.7000,4.0000,256.0000,1139.2736,1181.5087,883.5000,900.5000,11766738.0000
0.7000,4.0000,512.0000,1145.4821,1182.0110,904.5000,900.0000,11781223.0000
0.7000,4.0000,1024.0000,1184.1407,1203.0634,912.0000,921.5000,12052850.0000
0.7000,4.0000,2048.0000,1261.9699,1315.1237,936.5000,975.0000,13085463.0000
0.7000,4.0000,4096.0000,1268.5321,1320.3052,926.0000,979.0000,13151250.0000
0.7000,8.0000,32.0000,1167.6821,1212.4645,891.0000,915.5000,12078071.0000
0.7000,8.0000,64.0000,1149.6458,1186.9565,900.0000,916.5000,11837183.0000
0.7000,8.0000,128.0000,1147.3892,1202.7830,879.5000,911.0000,11933139.0000
0.7000,8.0000,256.0000,1295.4829,1344.2490,940.0000,942.5000,13390021.0000
0.7000,8.0000,512.0000,1166.2818,1208.7103,884.0000,905.0000,12043871.0000
0.7000,8.0000,1024.0000,1164.0360,1196.0657,903.0000,921.0000,11948455.0000
0.7000,8.0000,2048.0000,1213.6295,1300.2850,924.5000,969.0000,12852002.0000
0.7000,8.0000,4096.0000,1261.3180,1312.9175,961.5000,983.5000,13061085.0000
0.7000,16.0000,32.0000,1169.2210,1213.1309,892.0000,918.5000,12087658.0000
0.7000,16.0000,64.0000,1132.8790,1177.0869,890.5000,900.0000,11720501.0000
0.7000,16.0000,128.0000,1167.4230,1194.4623,875.5000,907.0000,11946615.0000
0.7000,16.0000,256.0000,1152.0711,1209.7270,904.5000,920.5000,12002348.0000
0.7000,16.0000,512.0000,1192.6943,1213.8667,905.5000,919.0000,12153788.0000
0.7000,16.0000,1024.0000,1172.6237,1212.8883,899.0000,923.0000,12086905.0000
0.7000,16.0000,2048.0000,1283.7056,1342.4275,944.5000,966.0000,13329903.0000
0.7000,16.0000,4096.0000,1189.7219,1242.5529,937.5000,970.5000,12347913.0000
0.7000,32.0000,32.0000,1155.0211,1220.5404,871.5000,875.5000,12084917.0000
0.7000,32.0000,64.0000,1167.9791,1209.5208,879.0000,921.0000,12055828.0000
0.7000,32.0000,128.0000,1158.7045,1221.7420,877.0000,910.5000,12111737.0000
0.7000,32.0000,256.0000,1158.0790,1198.8957,883.5000,893.5000,11949052.0000
0.7000,32.0000,512.0000,1156.5800,1182.9680,890.5000,919.0000,11829641.0000
0.7000,32.0000,1024.0000,1186.0904,1221.9887,914.5000,918.5000,12199956.0000
0.7000,32.0000,2048.0000,1215.7969,1279.8781,934.5000,971.5000,12697496.0000
0.7000,32.0000,4096.0000,1279.2193,1331.0646,960.0000,994.0000,13258251.0000
0.9000,2.0000,32.0000,1151.0993,1159.8242,NaN,874.0000,11679036.0000
0.9000,2.0000,64.0000,2024.0251,1177.0435,NaN,899.5000,12701089.0000
0.9000,2.0000,128.0000,1188.3768,1164.4082,NaN,903.0000,11753045.0000
0.9000,2.0000,256.0000,1177.4508,1181.7337,NaN,907.5000,11891100.0000
0.9000,2.0000,512.0000,1293.0061,1316.9523,NaN,942.0000,13231881.0000
0.9000,2.0000,1024.0000,1211.6614,1185.4578,NaN,910.5000,11971798.0000
0.9000,2.0000,2048.0000,1268.5114,1215.6677,NaN,933.5000,12317497.0000
0.9000,2.0000,4096.0000,1327.9331,1302.5700,NaN,987.5000,13156819.0000
0.9000,4.0000,32.0000,1244.9941,1265.1611,NaN,932.5000,12719655.0000
0.9000,4.0000,64.0000,1176.8779,1143.7657,NaN,882.5000,11549214.0000
0.9000,4.0000,128.0000,1142.8805,1140.7126,NaN,898.0000,11488523.0000
0.9000,4.0000,256.0000,1200.8582,1179.1367,NaN,908.0000,11891852.0000
0.9000,4.0000,512.0000,1202.6960,1191.3567,NaN,915.5000,12018356.0000
0.9000,4.0000,1024.0000,1168.3638,1152.2488,NaN,882.0000,11613789.0000
0.9000,4.0000,2048.0000,1230.6973,1184.2630,NaN,916.5000,11985157.0000
0.9000,4.0000,4096.0000,1334.7336,1283.8049,NaN,962.0000,12971064.0000
0.9000,8.0000,32.0000,1172.2149,1181.8754,NaN,906.0000,11898314.0000
0.9000,8.0000,64.0000,1150.9108,1140.0060,NaN,878.0000,11476902.0000
0.9000,8.0000,128.0000,1209.5646,1228.0930,NaN,908.0000,12342341.0000
0.9000,8.0000,256.0000,1203.0825,1191.9715,NaN,913.0000,12028198.0000
0.9000,8.0000,512.0000,1169.2340,1168.4306,NaN,919.0000,11769578.0000
0.9000,8.0000,1024.0000,1233.7409,1192.3514,NaN,921.5000,12057110.0000
0.9000,8.0000,2048.0000,1230.4439,1210.1591,NaN,944.0000,12237232.0000
0.9000,8.0000,4096.0000,1293.0129,1271.0301,NaN,980.0000,12828168.0000
0.9000,16.0000,32.0000,1200.0817,1200.9361,NaN,893.0000,12082351.0000
0.9000,16.0000,64.0000,1140.9330,1155.9984,NaN,894.0000,11633659.0000
0.9000,16.0000,128.0000,1202.2225,1152.1364,NaN,894.0000,11654476.0000
0.9000,16.0000,256.0000,1158.3911,1172.1703,NaN,905.5000,11787538.0000
0.9000,16.0000,512.0000,1209.3095,1163.9632,NaN,913.5000,11763651.0000
0.9000,16.0000,1024.0000,1239.4074,1216.1297,NaN,904.5000,12260529.0000
0.9000,16.0000,2048.0000,1258.6390,1256.7899,NaN,941.0000,12666509.0000
0.9000,16.0000,4096.0000,1270.5100,1236.5664,NaN,968.5000,12496137.0000
0.9000,32.0000,32.0000,1185.0865,1200.2816,NaN,887.5000,12075372.0000
0.9000,32.0000,64.0000,1185.3284,1202.7738,NaN,913.5000,12104864.0000
0.9000,32.0000,128.0000,1210.2698,1217.7567,NaN,904.0000,12253631.0000
0.9000,32.0000,256.0000,1153.7874,1159.4445,NaN,900.5000,11679152.0000
0.9000,32.0000,512.0000,1185.7563,1146.1479,NaN,896.0000,11571869.0000
0.9000,32.0000,1024.0000,1224.9828,1176.5489,NaN,931.0000,11911348.0000
0.9000,32.0000,2048.0000,1230.5495,1235.1008,NaN,962.5000,12460257.0000
0.9000,32.0000,4096.0000,1246.2118,1229.6360,NaN,972.5000,12420992.0000
