write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.3000,8.0000,1024.0000,1623.1133,1633.6271,1287.5000,1278.5000,16339061.0000
0.3000,8.0000,2048.0000,1674.8773,1700.6579,1306.5000,1330.0000,16908334.0000
0.3000,8.0000,4096.0000,1682.7309,1748.4251,1344.5000,1380.5000,17116852.0000
0.3000,16.0000,32.0000,1547.0485,1584.3705,1233.0000,1143.0000,15661904.0000
0.3000,16.0000,64.0000,1568.1188,1570.4210,1263.0000,1261.0000,15766278.0000
0.3000,16.0000,128.0000,1600.0161,1628.9263,1256.5000,1260.5000,16161472.0000
0.3000,16.0000,256.0000,1702.2698,1741.5898,1271.5000,1270.0000,17219764.0000
0.3000,16.0000,512.0000,1618.3179,1628.0338,1273.0000,1245.0000,16289746.0000
0.3000,16.0000,1024.0000,1769.4272,1814.1674,1316.5000,1330.5000,17913626.0000
0.3000,16.0000,2048.0000,1849.1627,1922.4261,1363.5000,1360.0000,18795957.0000
0.3000,16.0000,4096.0000,1782.0738,1813.0371,1359.5000,1384.0000,17996581.0000
0.3000,32.0000,32.0000,1630.4622,1651.3435,1254.5000,1282.5000,16449980.0000
0.3000,32.0000,64.0000,1610.8291,1656.3927,1256.0000,1178.5000,16325329.0000
0.3000,32.0000,128.0000,1704.3290,1745.4261,1281.0000,1279.5000,17247524.0000
0.3000,32.0000,256.0000,1686.3432,1691.9568,1283.0000,1262.5000,16959922.0000
0.3000,32.0000,512.0000,1673.8231,1714.0835,1317.5000,1286.0000,16942971.0000
0.3000,32.0000,1024.0000,1762.5450,1788.8143,1338.0000,1370.0000,17788819.0000
0.3000,32.0000,2048.0000,1765.0210,1783.5319,1369.5000,1368.5000,17797690.0000
0.3000,32.0000,4096.0000,1793.8661,1870.2119,1381.5000,1403.5000,18261012.0000
0.5000,2.0000,32.0000,1689.1676,1720.9483,1310.5000,1273.5000,17130909.0000
0.5000,2.0000,64.0000,1604.3317,1628.8482,1266.5000,1260.5000,16251192.0000
0.5000,2.0000,128.0000,1604.3460,1656.6955,1246.0000,1271.5000,16385051.0000
0.5000,2.0000,256.0000,1633.0183,1659.7143,1262.0000,1283.0000,16545391.0000
0.5000,2.0000,512.0000,1660.8662,1702.8900,1294.0000,1295.0000,16902302.0000
0.5000,2.0000,1024.0000,1803.9421,1873.5614,1301.5000,1331.5000,18474120.0000
0.5000,2.0000,2048.0000,1738.1367,1806.6984,1338.5000,1341.0000,17816379.0000
0.5000,2.0000,4096.0000,1792.5857,1869.3827,1394.0000,1373.0000,18398843.0000
0.5000,4.0000,32.0000,1750.0740,1770.6249,1289.0000,1273.0000,17684738.0000
0.5000,4.0000,64.0000,1635.6700,1672.1893,1279.5000,1235.5000,16622093.0000
0.5000,4.0000,128.0000,1638.6164,1690.0290,1254.5000,1261.5000,16720872.0000
