write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.5000,16.0000,2048.0000,1657.9894,1194.7651,1272.5000,908.5000,14401170.0000
0.5000,16.0000,4096.0000,1597.6592,1141.2745,1269.0000,929.0000,13793597.0000
0.5000,32.0000,32.0000,1544.9697,1148.6351,1190.5000,863.0000,13539998.0000
0.5000,32.0000,64.0000,1526.6309,1115.9962,1196.5000,871.0000,13307127.0000
0.5000,32.0000,128.0000,1526.4953,1104.1259,1207.5000,871.5000,13238716.0000
0.5000,32.0000,256.0000,1556.6834,1120.4000,1217.5000,878.0000,13498544.0000
0.5000,32.0000,512.0000,1496.7260,1088.1647,1211.0000,872.5000,13042729.0000
0.5000,32.0000,1024.0000,1539.9583,1111.8242,1216.5000,875.5000,13378527.0000
0.5000,32.0000,2048.0000,1596.2342,1156.9988,1259.5000,917.5000,13894407.0000
0.5000,32.0000,4096.0000,1612.6989,1157.7182,1291.5000,919.5000,13919970.0000
0.7000,2.0000,32.0000,1601.9037,1139.3907,1237.0000,866.5000,12862031.0000
0.7000,2.0000,64.0000,1622.5995,1168.9685,1246.0000,883.5000,13166010.0000
0.7000,2.0000,128.0000,1491.5164,1053.6509,1211.0000,841.5000,11897268.0000
0.7000,2.0000,256.0000,1539.8503,1096.3533,1226.0000,864.0000,12383768.0000
0.7000,2.0000,512.0000,1553.4463,1101.9472,1218.5000,872.0000,12473235.0000
0.7000,2.0000,1024.0000,1581.2334,1121.5524,1252.5000,879.0000,12684805.0000
0.7000,2.0000,2048.0000,1619.6226,1150.0393,1312.0000,901.5000,13010081.0000
0.7000,2.0000,4096.0000,1616.6189,1135.4089,1316.5000,894.0000,12883074.0000
0.7000,4.0000,32.0000,1622.1122,1132.3332,1221.0000,887.0000,12892718.0000
0.7000,4.0000,64.0000,1530.2896,1093.9458,1213.5000,862.0000,12331779.0000
0.7000,4.0000,128.0000,1598.4972,1105.5704,1237.0000,883.0000,12618618.0000
0.7000,4.0000,256.0000,1572.0047,1122.4126,1209.5000,888.5000,12674957.0000
0.7000,4.0000,512.0000,1630.3712,1150.7663,1235.5000,874.5000,13079554.0000
0.7000,4.0000,1024.0000,1603.5084,1135.3626,1255.0000,891.5000,12842432.0000
0.7000,4.0000,2048.0000,1621.4775,1143.9605,1224.0000,884.0000,12960861.0000
0.7000,4.0000,4096.0000,1633.4285,1144.4476,1293.0000,922.5000,13006155.0000
0.7000,8.0000,32.0000,1575.1385,1148.9049,1208.5000,857.5000,12882889.0000
0.7000,8.0000,64.0000,1598.0815,1109.9200,1234.0000,860.5000,12677942.0000
0.7000,8.0000,128.0000,1575.1555,1114.3666,1216.5000,869.0000,12635454.0000
0.7000,8.0000,256.0000,1577.6583,1131.2254,1268.5000,901.0000,12756812.0000
0.7000,8.0000,512.0000,1552.9857,1114.9296,1257.5000,888.0000,12573862.0000
0.7000,8.0000,1024.0000,1583.6804,1119.0030,1244.0000,877.5000,12680933.0000
0.7000,8.0000,2048.0000,1572.9997,1126.6772,1237.5000,902.5000,12697149.0000
0.7000,8.0000,4096.0000,1645.5195,1166.9606,1304.0000,926.0000,13245723.0000
