write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.1000,16.0000,1024.0000,1400.8274,1363.1805,1028.5000,NaN,14064318.0000
0.1000,16.0000,2048.0000,1381.9680,1347.9779,1030.0000,NaN,13872439.0000
0.1000,16.0000,4096.0000,1398.8242,1418.9199,1071.0000,NaN,14092849.0000
0.1000,32.0000,32.0000,1341.5943,1305.5684,1009.5000,NaN,13472160.0000
0.1000,32.0000,64.0000,1336.3328,1334.6989,1009.5000,NaN,13445312.0000
0.1000,32.0000,128.0000,1331.6226,1322.7299,1015.0000,NaN,13396175.0000
0.1000,32.0000,256.0000,1363.9292,1321.3037,1041.0000,NaN,13686899.0000
0.1000,32.0000,512.0000,1475.3308,1404.3633,1069.0000,NaN,14771467.0000
0.1000,32.0000,1024.0000,1416.2251,1431.0866,1053.5000,NaN,14264770.0000
0.1000,32.0000,2048.0000,1399.9450,1357.6884,1049.0000,NaN,14048239.0000
0.1000,32.0000,4096.0000,1395.2265,1421.1267,1065.0000,NaN,14065233.0000
0.3000,2.0000,32.0000,1402.8445,1345.1675,1018.0000,1001.0000,13949884.0000
0.3000,2.0000,64.0000,1387.4708,1336.0026,1024.0000,974.0000,13807580.0000
0.3000,2.0000,128.0000,1397.8698,1335.1131,1029.5000,1014.5000,13875952.0000
0.3000,2.0000,256.0000,1371.6285,1313.4237,1041.0000,1025.0000,13641364.0000
0.3000,2.0000,512.0000,1415.7118,1362.6429,1033.5000,1016.0000,14090146.0000
0.3000,2.0000,1024.0000,1447.4111,1394.0839,1073.0000,1025.5000,14414681.0000
0.3000,2.0000,2048.0000,1397.0468,1368.8200,1037.0000,1014.5000,13986260.0000
0.3000,2.0000,4096.0000,1406.8907,1374.7466,1053.0000,1056.0000,14068731.0000
0.3000,4.0000,32.0000,1398.9741,1332.2730,1034.0000,1023.5000,13883961.0000
0.3000,4.0000,64.0000,1473.2393,1417.6118,1052.5000,1017.0000,14653483.0000
0.3000,4.0000,128.0000,1430.7053,1348.2037,1018.5000,1011.5000,14157540.0000
0.3000,4.0000,256.0000,1416.2534,1364.5210,1030.5000,1001.0000,14101179.0000
0.3000,4.0000,512.0000,1382.8568,1330.4744,1046.0000,1004.5000,13767492.0000
0.3000,4.0000,1024.0000,1397.4726,1329.8767,1055.0000,1043.5000,13875077.0000
0.3000,4.0000,2048.0000,1397.9841,1379.8178,1069.0000,1044.0000,14026658.0000
0.3000,4.0000,4096.0000,1420.2434,1431.9456,1081.0000,1090.0000,14340493.0000
0.3000,8.0000,32.0000,1335.8734,1290.6062,1013.5000,978.5000,13320352.0000
0.3000,8.0000,64.0000,1350.6995,1311.0509,1002.5000,957.5000,13481977.0000
0.3000,8.0000,128.0000,1374.7196,1352.1713,1030.5000,1001.0000,13778432.0000
0.3000,8.0000,256.0000,1455.4307,1379.2314,1025.0000,980.5000,14417060.0000
0.3000,8.0000,512.0000,1422.8902,1373.0399,1033.5000,1014.0000,14175706.0000
0.3000,8.0000,1024.0000,1413.6206,1373.5321,1073.0000,1028.0000,14111847.0000
0.3000,8.0000,2048.0000,1461.1351,1456.1884,1053.0000,1062.5000,14699003.0000
0.3000,8.0000,4096.0000,1437.6345,1442.3151,1077.5000,1077.0000,14493592.0000
0.3000,16.0000,32.0000,1415.1935,1370.2288,1036.0000,993.5000,14119265.0000
0.3000,16.0000,64.0000,1393.6693,1360.2564,1035.0000,990.0000,13930544.0000
0.3000,16.0000,128.0000,1431.4957,1382.3782,1037.0000,998.0000,14263377.0000
0.3000,16.0000,256.0000,1458.8930,1400.5413,1073.5000,1037.5000,14509758.0000
0.3000,16.0000,512.0000,1387.1855,1325.7072,1045.0000,992.0000,13781586.0000
0.3000,16.0000,1024.0000,1438.5529,1387.2487,1061.0000,1048.5000,14331593.0000
